Year,Month,Longitude,Latitude,SST_Celsius,Population
2017.0,2.0,-11.575351065,-73.021554146,12.0,2269
2020.0,4.0,15.82412,36.10252,16.8,212768
2010.0,12.0,159.6546,88.6976,1.3,18406
2012.0,6.0,-22.091414,-81.538658,6.0,2269
2012.0,10.0,148.01902,15.85933,27.2,50568
2017.0,4.0,-117.14834657,-23.96199887,21.8,136005
2014.0,8.0,161.92141,5.88073,32.0,6996
2011.0,10.0,118.056762641,-47.4642848397,13.9,447692
2020.0,4.0,-88.52211,38.30708,17.8,5206593
2015.0,11.0,-49.2335,-12.03838,25.4,4469585
2017.0,6.0,-35.185147,33.780458,20.8,232388
2010.0,4.0,70.443,17.5226,20.6,1446563
2011.0,7.0,86.3648242544,-64.2417304152,5.3,447692
2018.0,6.0,-110.27366982,-31.430390283,15.7,6680371
2012.0,8.0,-115.78572418,21.9540627,21.4,21580827
2017.0,9.0,175.951684664,-38.332979016,15.1,411346
2017.0,5.0,149.6920602318,-61.1938525984,11.7,411346
2018.0,7.0,-115.8535984,-33.7380947,13.3,136005
2013.0,2.0,179.643,68.2653,3.2,37468302
2013.0,1.0,-174.372753,-5.749341,28.7,0
2012.0,8.0,49.238118,83.143034,7.1,1279096
2014.0,12.0,-88.377509126,-80.136389961,5.0,2269
2014.0,9.0,111.45039,68.78048,10.7,1520381
2013.0,9.0,-39.80295,9.15675,29.8,57506
2016.0,6.0,49.6927,31.1411,20.7,2989270
2010.0,12.0,-152.0906,-73.1407,8.0,411346
2012.0,6.0,26.814402,77.640484,6.6,1279096
2018.0,10.0,-38.848230734,85.413855602,5.5,18406
2020.0,6.0,6.34794,-24.90191,19.5,404280
2011.0,10.0,-70.0015,-19.862,16.0,1814087
2020.0,5.0,145.58839506,84.16096554,4.8,18406
2010.0,10.0,109.7892644,-11.0206017,24.7,10516927
2012.0,5.0,156.4088622364,12.6102228355,26.1,6996
2021.0,8.0,127.0537,-62.9732,7.1,447692
2021.0,9.0,116.4055897,-10.34649482,23.5,281135
2014.0,3.0,101.50560371,-43.81937532,20.3,447692
2010.0,3.0,-53.49929641,-53.07035089,16.6,2269
2020.0,6.0,-91.181241066,-9.754196063,22.0,10390607
2019.0,12.0,-129.462140951,-46.407706952,15.2,136005
2020.0,2.0,-179.22736029,-35.068884379,20.5,411346
2014.0,12.0,-136.81130325,26.50761922,16.9,21580827
2016.0,11.0,-38.341606171,-82.714211335,8.0,2269
2014.0,4.0,-113.8848843,-59.525357,11.0,2269
2014.0,5.0,-53.58331442,-41.92737026,16.4,1736989
2011.0,9.0,66.3945572,-33.6631218,14.3,149365
2016.0,12.0,65.12685944,-59.064674319,12.3,147209
2013.0,12.0,-137.82563,67.97268,4.6,18406
2017.0,5.0,-91.7759,36.9928,19.8,5206593
2021.0,7.0,-26.85073803,-75.5201049,4.5,2269
2020.0,11.0,-52.174655,3.23257,28.1,57506
2019.0,4.0,38.0882571,-84.0975817,9.0,2269
2018.0,11.0,50.2284,44.7284,14.5,2285729
2016.0,12.0,41.5565,58.6514,11.0,12409738
2019.0,5.0,-47.25361049,14.826575073,24.5,57506
2018.0,8.0,-172.592721086,88.019338194,4.6,18406
2015.0,9.0,-156.07595394,50.56048062,15.2,37468302
2020.0,10.0,109.125961,-17.894508,22.6,10516927
2013.0,9.0,-94.5270917,-17.94181761,18.1,10390607
2015.0,3.0,-105.7880192128,-82.6515480555,9.5,2269
2019.0,11.0,49.4628019538,-16.5435844941,22.9,3058387
2016.0,10.0,-94.6775145213,83.5632652531,3.8,18406
2013.0,5.0,-58.2781111029,28.3454356903,21.8,10073
2017.0,11.0,103.00715178,-78.16140653,9.0,411346
2011.0,4.0,18.3576,-60.867,9.7,4430367
2016.0,11.0,-39.479583,56.580942,11.9,18406
2020.0,3.0,165.4295361,-41.2505588,21.2,411346
2019.0,10.0,-78.085988608,-27.959342122,13.6,6680371
2013.0,9.0,-29.85244715,-70.43188443,4.5,2269
2010.0,3.0,136.55716,-0.72209,32.0,11410
2010.0,1.0,7.02070056,64.96469401,-0.3,1012225
2015.0,8.0,63.53424728,-21.92674044,17.4,149365
2010.0,10.0,172.8253,25.8999,24.2,30661
2018.0,9.0,-34.5613457,-64.8930148,6.0,2269
2019.0,11.0,-159.65783,1.5868,26.4,0
2014.0,5.0,1.60670613,-65.36075436,9.5,2269
2018.0,3.0,-12.4754122,-0.5063974,32.0,1418300
2011.0,9.0,-112.216745214,44.502617501,14.0,1363159
2011.0,3.0,60.2006,62.063,1.7,1068113
2019.0,4.0,138.614224,-47.87591,17.6,447692
2011.0,6.0,-79.5945,44.7311,11.0,1363159
2021.0,6.0,-84.1732,-64.7108,2.5,2269
2013.0,4.0,-76.1241,-57.3539,8.9,2269
2019.0,2.0,133.191557712,76.663231917,2.9,1520381
2011.0,12.0,171.6298653223,-22.5958727844,25.1,197787
2011.0,12.0,132.44657013,-32.30673653,22.4,447692
2013.0,7.0,-81.484979,58.459033,12.5,1363159
2011.0,10.0,-125.1078039743,-64.0117078529,5.8,2269
2011.0,8.0,-27.608743674,62.1620832761,14.4,216364
2021.0,5.0,-45.63361,-14.80327,24.5,4469585
2012.0,9.0,-26.137527786,31.267986717,23.2,232388
2015.0,12.0,-89.438351837,-53.815049584,9.8,2269
2019.0,3.0,-59.812964,12.369234,21.9,89201
2010.0,11.0,-93.2869017,-72.5595742,6.0,2269
2019.0,11.0,58.0836477297,15.4147701462,23.5,1446563
2011.0,7.0,26.67224616,-59.36227142,6.8,4430367
2015.0,2.0,115.033109,-54.443305,17.8,447692
2012.0,4.0,157.15277,25.05784,20.5,50568
2012.0,11.0,-165.81778,-1.99838,26.4,0
2010.0,9.0,-89.5171044,-82.7259321,-0.5,2269
2019.0,8.0,50.02584,26.29543,24.2,564631
2018.0,3.0,-138.2195422784,-73.5443630243,9.5,2269
2020.0,6.0,-40.5058258,29.29265778,22.3,10073
2020.0,10.0,138.2991388,-5.2004495,26.5,366862
2021.0,2.0,-151.102717,30.455153,14.0,30661
2018.0,8.0,66.127454547,-45.234776769,10.5,147209
2021.0,9.0,175.8944,21.3775,27.2,30661
2014.0,12.0,-124.079812368,14.693257848,17.5,21580827
2016.0,11.0,-67.0141,89.4497,0.3,18406
2020.0,4.0,49.7859,63.9785,3.2,12409738
2014.0,1.0,-86.667135,10.647589,20.2,1047923
2019.0,11.0,51.887376,-56.3522918,11.2,4430367
2012.0,5.0,-127.9929805,-11.2169545,23.7,136005
2014.0,10.0,-16.3435297769,-29.4499158577,18.3,603
2012.0,2.0,21.532163,56.957895,9.0,637089
2018.0,1.0,-121.0676,22.6433,13.6,21580827
2021.0,2.0,15.3898027,-85.5489949,9.0,2269
2021.0,3.0,-119.89829,-47.85809,16.1,136005
2012.0,11.0,28.094352186,88.471079003,1.6,216364
2011.0,4.0,35.2171857,87.543748,-0.4,216364
2011.0,4.0,-17.11161911,17.38278254,18.9,1205414
2011.0,1.0,-140.792622429,-48.912751048,15.8,13067
2016.0,7.0,166.7571612531,28.5237424712,24.8,30661
2016.0,5.0,140.7106,77.56649,6.6,1520381
2010.0,3.0,75.64383,84.45324,-0.7,1279096
2021.0,5.0,-117.07969,70.36795,3.0,18406
2016.0,9.0,33.7151507347,18.226392457,26.1,5534079
2013.0,11.0,-50.381949,-27.489427,20.9,3222199
2019.0,12.0,131.501442,-36.11488133,21.2,447692
2015.0,1.0,-135.44333,37.25691,12.4,21580827
2010.0,6.0,-115.8176174943,49.5742409431,11.0,1363159
2014.0,4.0,-26.569661959,-19.337707064,25.3,603
2017.0,11.0,-157.3932800629,42.3614081831,14.4,30661
2011.0,8.0,71.6206222137,-58.9311818109,6.3,147209
2021.0,8.0,20.496923,-8.04703,19.6,13171256
2010.0,10.0,-149.214516,13.497152,25.1,136005
2011.0,4.0,107.8881919,61.4643628,5.2,1520381
2015.0,9.0,-35.6622647527,-59.7358024134,7.5,2269
2021.0,4.0,-52.470372,-16.11864,26.2,4469585
2010.0,3.0,60.45564,-28.44574,23.1,149365
2017.0,2.0,-20.2359913,36.3633759,11.2,2927316
2013.0,10.0,-148.8501364154,-23.4588367294,18.1,136005
2014.0,1.0,106.4063594,-74.6627833,12.5,447692
2018.0,9.0,-138.6513123,-8.840605,20.8,136005
2017.0,7.0,-2.9837,-30.6843,16.2,603
2020.0,7.0,136.9184973819,-36.1752579025,15.7,447692
2011.0,8.0,-106.981455,17.970334,25.6,21580827
2012.0,3.0,-9.4308802667,16.5369474105,17.4,2446749
2013.0,3.0,4.72195,68.98873,-0.3,20817
2014.0,4.0,-71.8446,9.1813,22.3,29877
2013.0,1.0,-104.8581389,8.2648747,21.1,21580827
2010.0,8.0,114.403445,-6.059843,24.2,10516927
2010.0,6.0,-25.358158671,56.751478973,13.9,216364
2021.0,10.0,172.0348775057,-26.9963556903,19.9,197787
2014.0,10.0,-33.4897,81.3235,6.7,216364
2016.0,9.0,-145.26555562,85.42195448,5.0,18406
2018.0,8.0,103.8171683,66.3831165,11.2,1520381
2011.0,7.0,51.6232351398,-9.4790333284,21.8,28091
2013.0,11.0,114.42850211,49.32342582,19.8,1520381
2015.0,7.0,-40.4762603,-10.2626404,22.5,4469585
2013.0,12.0,69.1432221,58.75903513,3.2,1068113
2020.0,11.0,-37.18064278,82.77767427,4.1,18406
2020.0,5.0,74.76578,23.66522,20.8,28513682
2019.0,8.0,73.56468,48.19418,21.8,1068113
2019.0,9.0,27.76653,51.11972,16.5,2956706
2011.0,1.0,-169.793,14.4728,19.3,30661
2021.0,10.0,-153.70801,-4.58881,23.5,136005
2011.0,12.0,132.048066546,-8.165042385,29.6,281135
2014.0,5.0,-2.300640689,73.295926212,3.2,20817
2017.0,4.0,162.0657,75.2182,5.2,1520381
2013.0,1.0,44.763585421,69.597973106,1.7,1279096
2016.0,5.0,-175.56951,-4.37931,25.8,0
2013.0,2.0,-67.361128,-50.219594,16.0,2269
2017.0,2.0,97.4402061338,3.2415298695,23.1,7563912
2020.0,7.0,-81.607563038,-69.086226457,-0.2,2269
2010.0,7.0,-171.86523676,-62.00356759,4.9,411346
2020.0,11.0,-55.134334752,-87.2229488646,8.0,2269
2016.0,6.0,-137.62398443,-81.58594555,4.0,2269
2017.0,8.0,-145.25276315,-25.60161863,15.2,136005
2020.0,2.0,56.5279241,14.2495769,19.8,1446563
2011.0,1.0,-64.573346514,68.430434658,3.1,18406
2018.0,2.0,-90.1190279789,-22.7945438604,21.1,10390607
2013.0,6.0,97.05334377,4.97595452,28.5,7563912
2013.0,4.0,178.4764,77.5558,4.6,18406
2013.0,3.0,101.4776,-85.9212,12.5,2269
2010.0,6.0,-57.54425,68.00992,10.6,18406
2017.0,3.0,-35.276663728,-54.022742232,16.3,2269
2018.0,5.0,104.3117573,27.2057702,21.9,4282738
2017.0,1.0,44.673571277,-55.977462224,14.7,4430367
2015.0,1.0,38.254439,45.215094,11.0,1077333
2010.0,8.0,-83.4011,-56.2439,3.2,2269
2016.0,1.0,-26.9041,-25.9381,24.7,4469585
2012.0,5.0,156.351509,-16.209682,25.2,81801
2018.0,4.0,-141.6761,37.34943,13.9,21580827
2015.0,2.0,34.660005818,32.7741445899,14.1,275086
2019.0,11.0,-0.2235151433,42.4637527148,13.4,22614
2011.0,1.0,-95.65521158,60.37711411,5.5,1363159
2011.0,5.0,-72.1575,64.9253,7.5,18406
2015.0,9.0,172.7549,-64.6604,7.0,411346
2021.0,12.0,42.721,23.6029,18.8,6906595
2017.0,8.0,13.0840528763,79.0339586198,9.3,216364
2019.0,8.0,85.9468407261,26.2145274083,24.2,1329732
2020.0,8.0,107.066068,8.485577,31.6,1952329
2010.0,3.0,97.4690852,33.3634858,14.6,203297
2014.0,12.0,150.5046441,-51.8521974,16.4,447692
2015.0,11.0,139.636863,-87.79786,9.0,2269
2021.0,8.0,-82.544112985,-89.748996602,-1.0,2269
2018.0,5.0,123.9374870343,-16.9706101941,24.9,281135
2011.0,10.0,134.3801115,20.705074318,25.7,50568
2017.0,9.0,-112.23478131,42.53913448,14.6,21580827
2019.0,2.0,154.472888671,38.1721159783,15.8,37468302
2014.0,6.0,168.079863763,-24.432632508,20.8,197787
2012.0,11.0,-121.3725,5.034,22.5,21580827
2012.0,2.0,-171.5032,45.3958,9.5,37468302
2015.0,3.0,33.2724,-44.7265,18.0,4430367
2014.0,7.0,-41.8941060224,-11.1183775849,22.2,4469585
2011.0,6.0,-161.360898,75.528805,6.2,18406
2013.0,3.0,-81.336909,85.824137,-2.0,18406
2014.0,11.0,135.716809455,73.5891414632,7.2,1520381
2016.0,7.0,146.84048,41.93167,23.3,37468302
2019.0,9.0,-117.8024481879,-83.573870129,2.5,2269
2017.0,7.0,-71.27772,-64.55702,1.0,2269
2016.0,6.0,37.652332,33.514884,19.8,2319545
2012.0,1.0,-38.28379158,-4.45349369,31.3,4469585
2020.0,9.0,-138.83418962,-67.44201077,3.4,411346
2020.0,1.0,-74.458927905,-49.724008019,12.5,2269
2020.0,12.0,177.29543634,63.40687309,5.2,37468302
2011.0,8.0,178.2085558255,39.8846673208,23.8,37468302
2011.0,6.0,141.38588423,-80.73649185,7.0,411346
2017.0,7.0,69.1234067,80.866312,7.2,1279096
2014.0,7.0,90.7803038,84.5491988,6.0,1279096
2014.0,11.0,92.535349048,22.784912861,21.1,19578421
2014.0,3.0,60.750844,-49.726415,16.5,147209
2011.0,3.0,-106.621813,15.929203,18.7,21580827
2014.0,12.0,-9.79568,11.96021,20.4,2446749
2010.0,12.0,167.97334501,-5.59236845,30.2,11312
2019.0,4.0,122.1443,53.1547,17.8,1520381
2015.0,4.0,-72.06891148,-27.33520258,17.9,6680371
2020.0,1.0,-145.99542505,-67.7324209,10.1,411346
2018.0,9.0,18.5302218,74.1922388,9.7,1279096
2013.0,2.0,-46.08132662,77.96110645,1.6,18406
2020.0,10.0,-116.598035959,75.278927258,3.5,18406
2015.0,1.0,-79.383453333,0.886315708,23.2,1822397
2020.0,8.0,72.429873,11.214147,28.7,176851
2016.0,5.0,53.3752,52.8726,13.0,12409738
2018.0,11.0,171.060448658,52.598307703,19.8,37468302
2010.0,6.0,102.95550798,20.87190136,25.7,4282738
2019.0,4.0,31.4683683872,71.260880811,3.2,1279096
2015.0,5.0,-176.62594646,14.74340288,22.5,30661
2021.0,12.0,70.19854,44.46449,15.8,2463969
2016.0,12.0,-145.00423,-79.68284,8.0,2269
2017.0,10.0,115.5071579,-55.2038008,11.5,447692
2011.0,4.0,-81.68970214,-35.1195758,15.5,6680371
2013.0,11.0,-87.7559301,70.3253813,6.0,18406
2013.0,1.0,114.2063,74.9216,3.7,1520381
2016.0,12.0,-76.911349167,83.149003465,0.1,18406
2017.0,3.0,-1.1072,52.1869,7.5,9046485
2019.0,7.0,-0.96366,55.23669,14.5,27171
2021.0,2.0,-144.4947179296,-66.8527977996,10.9,411346
2015.0,1.0,168.852557002,-31.9271001819,23.9,197787
2016.0,9.0,-60.19877986,-1.45385972,25.2,109934
2021.0,10.0,-158.388108611,-34.670439696,14.5,13067
2013.0,4.0,151.35563,-52.53665,16.1,447692
2020.0,9.0,107.1315,-8.3831,24.1,10516927
2019.0,4.0,169.619371134,18.100609178,22.6,30661
2016.0,2.0,-41.6519909,-53.317396,17.1,2269
2018.0,12.0,116.394391,-50.036161,17.0,447692
2017.0,4.0,113.29945,-21.90799,25.4,10516927
2013.0,4.0,-7.8600823,-66.8397477,10.9,2269
2012.0,6.0,69.1544,-47.04826,11.9,147209
2014.0,9.0,-119.2424,60.062,9.5,1363159
2019.0,8.0,-123.6434267925,71.5992875084,6.4,18406
2015.0,8.0,-113.6903,-79.8222,2.0,2269
2011.0,4.0,-20.47425,8.47254,21.6,558399
2020.0,9.0,-125.2900798,-42.6816285,10.6,136005
2015.0,2.0,-156.5120337,-34.3546931,20.8,13067
2019.0,3.0,-175.67159,52.67703,7.6,37468302
2018.0,9.0,-163.3133,2.8329,29.6,0
2021.0,3.0,-15.551477,-8.5767021,29.8,603
2021.0,11.0,-92.7834966959,-27.1474427008,18.9,6680371
2019.0,5.0,90.622280799,58.709031359,5.2,1068113
2010.0,7.0,121.9235959,5.5641854,31.7,40781
2018.0,1.0,111.725999276,19.444764217,20.8,632418
2013.0,7.0,-177.373194596,-61.227529422,5.2,411346
2020.0,12.0,83.26607273,73.02980083,3.2,1068113
2018.0,10.0,-108.690244291,-7.230639737,22.9,21580827
2016.0,8.0,41.207254328,-14.465085033,19.8,62351
2012.0,2.0,13.32541,-20.3303,24.0,404280
2013.0,1.0,89.85948,-28.10598,23.1,10516927
2012.0,4.0,168.5881639,-19.3118109,26.3,52690
2020.0,12.0,-59.7847628607,-45.3781015686,17.5,2269
2019.0,5.0,-44.85006559,69.47579685,8.3,18406
2011.0,7.0,41.00629442,-67.7477048,4.1,4430367
2014.0,10.0,150.34292,34.90104,21.8,37468302
2018.0,5.0,28.3775196974,-51.177452293,12.7,4430367
2012.0,6.0,-13.889286,-61.90397,8.4,2269
2014.0,12.0,12.36572276,-2.97505849,27.1,2229693
2018.0,12.0,29.15301,60.82181,11.0,1279096
2020.0,9.0,-151.842692021,66.750062582,10.4,18406
2013.0,12.0,98.147889,-42.701634,17.1,10516927
2018.0,6.0,27.19078,29.05752,21.0,20076002
2016.0,2.0,92.7070243581,81.2606686246,-0.3,1279096
2016.0,10.0,-170.9159,-53.0539,9.1,411346
2017.0,3.0,-94.4873239906,-73.3003125363,9.5,2269
2010.0,11.0,-82.3550552098,88.0626417826,0.6,18406
2015.0,6.0,-84.07457,71.52197,7.4,18406
2017.0,10.0,95.544110438,-49.025246069,11.3,447692
2013.0,5.0,-55.8015429922,53.5716529574,11.0,5723
2015.0,6.0,53.253680357,23.761162305,22.8,1419699
2016.0,1.0,124.8143,-17.0849,28.4,281135
2013.0,5.0,78.654852147,49.3719848561,17.8,1068113
2016.0,2.0,-93.4004,-27.5928,22.6,6680371
2013.0,10.0,-96.89587549,-28.69689614,16.3,6680371
2014.0,4.0,48.8852044313,59.3730066819,11.0,12409738
2020.0,1.0,-23.8892,84.5789,0.0,216364
2011.0,2.0,168.9077667495,14.3968722637,21.8,30661
2016.0,4.0,161.67746,81.88891,3.4,18406
2017.0,3.0,43.278,-55.2316,15.0,4430367
2013.0,7.0,-68.57514673,-86.16432678,2.5,2269
2017.0,9.0,-163.2755287084,-63.8492532551,4.3,411346
2018.0,4.0,-83.9927713049,41.0240857605,17.8,5206593
2011.0,11.0,79.6607,16.2503,23.2,599821
2019.0,8.0,52.6434,-32.2167,14.4,147209
2017.0,1.0,45.1200494,76.3248011,1.7,1279096
2017.0,3.0,122.90957,-22.59548,26.6,281135
2015.0,6.0,55.58406,43.9609,19.8,2285729
2014.0,5.0,117.052775306,-20.865020424,23.7,281135
2014.0,1.0,-39.7989119,71.63383289,3.9,18406
2021.0,1.0,66.14921355,-12.49725835,27.9,149365
2012.0,11.0,-1.2269325939,-41.9601460661,16.4,4430367
2011.0,2.0,27.8451178,-49.3166921,17.3,4430367
2014.0,12.0,-80.7036,-47.208,11.9,2269
2011.0,4.0,85.10137,-44.90646,16.5,149365
2016.0,5.0,67.227315912,86.213359397,2.2,216364
2017.0,12.0,29.7899,38.0275,14.0,4919074
2021.0,5.0,12.55931292,-53.60323288,9.8,4430367
2013.0,2.0,-138.11737,84.76554,-2.0,18406
2014.0,3.0,-22.8213728,-12.1782049,28.9,603
2018.0,8.0,141.6825524265,38.1517248976,23.8,37468302
2017.0,12.0,83.475614693,84.357792472,0.8,1279096
2020.0,5.0,135.92631,-36.826403,18.9,447692
2021.0,7.0,3.260648,54.289527,14.5,1131690
2018.0,1.0,136.1955183,80.491801,2.5,1520381
2014.0,1.0,167.1769142494,-3.0244504099,32.0,11312
2013.0,10.0,-56.52959747,25.33037807,23.8,1402
2011.0,12.0,-82.4514571,0.1997626,25.0,1822397
2013.0,9.0,-153.4012,-59.0866,5.8,411346
2018.0,6.0,-55.8804,-35.4511,16.5,1736989
2020.0,4.0,29.061800508,-47.076873007,15.9,4430367
2010.0,6.0,38.0669,-5.1628,24.5,261645
2021.0,1.0,-135.55965,64.12742,4.3,18406
2020.0,6.0,-62.9047,-43.2277,12.1,2269
2018.0,5.0,-28.767502248,-66.893572546,8.9,2269
2015.0,9.0,-125.21393,58.24933,10.1,1363159
2018.0,11.0,-84.58220104,-51.60164545,8.4,2269
2013.0,6.0,-177.70081212,40.27077506,17.0,37468302
2021.0,1.0,-99.7339371,18.8322564,17.8,21580827
2013.0,10.0,65.80612,22.96833,23.1,1446563
2014.0,4.0,-101.870242,4.489655,23.8,2851104
2020.0,4.0,-56.1088,29.3996,19.8,10073
2015.0,4.0,165.2909981613,59.2401707696,5.2,37468302
2020.0,8.0,66.01158,-6.15449,22.2,28091
2019.0,1.0,-154.0171,8.8941,20.8,0
2018.0,9.0,9.469855157,-29.149738807,16.8,4430367
2016.0,8.0,75.319014485,-0.0273595682,32.0,176851
2013.0,2.0,56.12046436,-87.25783193,11.0,2269
2010.0,8.0,-156.326252,21.593474,24.4,0
2012.0,4.0,138.491028391,26.498953102,20.2,37468302
2018.0,6.0,-172.6004947401,37.7482496571,17.6,30661
2014.0,3.0,-22.026544,-12.838504,28.6,603
2020.0,4.0,-38.0808,-46.4686,17.2,2269
2020.0,7.0,22.22573691,29.38830698,22.5,20076002
2015.0,1.0,-145.8361204,-9.9142508,27.5,136005
2011.0,1.0,63.6007143,11.2212811,21.2,176851
2019.0,3.0,173.2846,-89.70013,12.5,2269
2013.0,5.0,69.6785984992,13.1839562223,24.1,176851
2012.0,4.0,38.9256,0.614,25.7,4385853
2016.0,9.0,140.42770767,52.12880041,23.3,37468302
2018.0,3.0,167.920061049,75.550413186,3.7,1520381
2013.0,6.0,109.134981503,47.734446672,21.8,1520381
2010.0,1.0,-167.9933,45.491,10.0,37468302
2010.0,6.0,-124.2628347834,6.2460783126,24.2,21580827
2021.0,3.0,-27.252068,34.167316,15.3,232388
2021.0,8.0,-129.0418,81.8538,3.4,18406
2011.0,1.0,-69.05656907,46.13244087,5.5,1363159
2020.0,2.0,-54.4794,-28.006,24.6,3222199
2015.0,7.0,167.169545721,14.369746632,29.3,30661
2014.0,8.0,-126.1611311843,-37.7570039939,11.6,136005
2021.0,12.0,46.7949891495,-15.081544003,25.5,6180
2013.0,4.0,-60.1064515554,38.9938759868,15.3,10073
2014.0,9.0,112.7539,41.1446,23.3,19617963
2013.0,4.0,72.31691,-84.62416,9.0,2269
2018.0,8.0,-118.05831,41.22588,15.7,21580827
2012.0,7.0,-2.135393,35.116901,19.3,34733
2020.0,1.0,-95.006089,80.802882,-0.8,18406
2019.0,5.0,10.92545792,-18.05939193,20.6,404280
2012.0,2.0,-31.46749,38.18525,13.6,2927316
2013.0,7.0,27.43624,43.56604,18.3,1821380
2019.0,9.0,-91.983886878,-33.7354699234,13.3,6680371
2018.0,5.0,124.281495626,-3.127256162,29.1,281135
2017.0,7.0,22.244447,-42.527663,11.6,4430367
2021.0,7.0,81.14211,-65.6112,4.7,147209
2016.0,1.0,56.2746591,-20.9114422,25.2,147209
2017.0,7.0,-49.07431833,-61.294421798,7.2,2269
2013.0,11.0,-57.3023522935,-46.033954052,15.2,2269
2021.0,5.0,80.8407,-81.9098,7.0,2269
2011.0,3.0,-81.965811975,-66.004765909,7.7,2269
2016.0,8.0,-137.967146276,53.884125387,14.8,1363159
2017.0,3.0,-73.19338734,88.03375368,-2.0,18406
2018.0,12.0,159.04,-79.077,11.0,411346
2015.0,9.0,66.5438446,-57.0425447,7.4,147209
2011.0,6.0,46.8911,-28.1835,17.6,3058387
2019.0,1.0,-150.94138,79.22968,-0.2,18406
2016.0,8.0,164.38569,29.08402,25.3,37468302
2015.0,1.0,28.050459,56.196995,9.5,536055
2014.0,8.0,-131.18131,40.45158,19.0,21580827
2019.0,2.0,102.2073435,-77.8701743,13.0,411346
2018.0,1.0,8.06469,-69.77702,11.5,2269
2021.0,3.0,55.360078609,-4.1609118698,30.3,28091
2013.0,4.0,-113.776159,-15.52713,24.2,136005
2010.0,7.0,138.9306658186,58.5471491987,10.7,3037862
2017.0,12.0,-160.1679,39.7146,13.0,30661
2013.0,1.0,66.337624,-63.96510098,12.3,4430367
2015.0,3.0,163.9552602,12.1135395,22.9,6996
2011.0,3.0,-20.894484259,43.715793543,12.3,2927316
2017.0,1.0,158.646178,-36.83853,22.4,447692
2019.0,11.0,-23.6658624,86.5198737,2.9,216364
2013.0,12.0,178.03490097,-55.66032003,15.2,411346
2020.0,9.0,20.23309825,-1.08242587,22.2,850946
2014.0,3.0,34.8454256818,-11.0515179664,28.2,1029639
2020.0,4.0,-22.965222349,68.552723913,6.3,216364
2015.0,5.0,26.687647914,23.582628438,19.0,20076002
2012.0,7.0,-17.841226422,54.873739013,13.0,1201426
2015.0,7.0,97.759768618,34.142178458,21.3,203297
2013.0,10.0,-19.96382188,31.59978725,18.4,232388
2021.0,4.0,-29.59558,-22.86066,24.1,4469585
2018.0,11.0,-134.71152,13.20276,23.1,136005
2010.0,6.0,-96.017752722,66.912304614,8.9,18406
2015.0,6.0,-152.620662,22.349169,22.4,0
2012.0,11.0,-37.23433,57.60092,11.6,18406
2020.0,9.0,17.95272346,-89.58730928,1.5,2269
2019.0,3.0,-138.3529,49.162,8.8,1363159
2013.0,12.0,-103.037393173,-76.5030674,8.0,2269
2014.0,3.0,67.814759,-65.640159,11.7,4430367
2018.0,6.0,-153.336109,1.98802541,28.4,136005
2013.0,1.0,-152.124339,-70.11286,9.5,411346
2015.0,6.0,-158.366423019,-32.118929603,15.4,13067
2018.0,12.0,87.863293643,-86.866291212,9.0,2269
2017.0,10.0,-130.4191474,39.4116371,14.3,21580827
2014.0,1.0,25.863825,82.563096,-0.4,216364
2015.0,2.0,93.1758,-70.2551,11.0,447692
2019.0,12.0,3.31848,7.45841,21.9,685458
2013.0,4.0,-108.1058663,14.6891128,20.5,21580827
2021.0,7.0,111.614159,13.740632,29.3,1952329
2011.0,6.0,-179.962959,-38.4417738,13.6,411346
2020.0,5.0,-59.037,-28.1436,20.6,3222199
2011.0,1.0,121.1801,22.681,19.6,2705791
2018.0,1.0,111.3042443,57.8658042,3.7,1520381
2010.0,5.0,-71.85036443,64.711876731,7.5,18406
2011.0,12.0,-49.8821021,-10.8759132,27.7,4469585
2019.0,3.0,-128.27818851,-41.10096297,18.2,136005
2016.0,5.0,115.70533,36.23625,19.8,19617963
2011.0,2.0,27.465676,40.266436,12.0,3155600
2015.0,3.0,-138.9099432,11.9516255,19.9,136005
2014.0,2.0,34.8358582,3.249465,23.1,368914
2012.0,8.0,-9.614945,42.284509,17.4,2927316
2013.0,1.0,-99.1514547705,-32.2936644863,20.9,6680371
2017.0,10.0,-93.260137,27.843206,21.8,21580827
2018.0,1.0,125.103878863,78.562898525,2.8,1520381
2010.0,3.0,-62.2718285852,8.3971854695,21.1,544417
2013.0,1.0,81.7312605,-74.0263216,10.5,447692
2017.0,8.0,40.389944834,80.113130916,8.0,1279096
2012.0,8.0,27.28,30.0557,23.0,20076002
2011.0,1.0,-110.353491,-14.785579,26.0,10390607
2016.0,10.0,-70.5203795,17.8051246,23.6,3172152
2015.0,5.0,140.70441708,-2.399436315,29.4,366862
2010.0,12.0,153.407073191,50.875438408,17.8,37468302
2014.0,11.0,24.8463794028,-73.5468213916,7.0,2269
2018.0,4.0,-151.0092497,-5.2799872,27.5,136005
2020.0,11.0,171.040022152,-47.670770184,15.6,411346
2019.0,7.0,-0.248,19.0214,23.8,1213781
2016.0,7.0,-68.9592591067,-85.6968060567,2.5,2269
2012.0,3.0,98.765620028,-57.399464933,14.4,447692
2018.0,9.0,3.0984,-50.9363,10.2,4430367
2012.0,9.0,-81.21839,-41.73814,7.9,6680371
2017.0,11.0,-117.7595,-64.7872,7.5,2269
